이승훈,SCIENCEON,성균관학교 디자인대학원,KCI,성균관학교 디자인대학원
Hisayasu IHARA,DBPIA,Kyushu University Faculty of Design
이은정,DBPIA,인제대학교 디자인연구소
김민규,DBPIA,일리노이대학교 화학&생물학
김규정,DBPIA,숭실대학교 일반대학원 미디어학과
김종배,DBPIA,연세대학교 보건과학대학 작업치료학과
송민정,DBPIA,한세대학교 미디어영상학부
Chan-seok Hong,DBPIA,전북대학교 산업디자인학과
조지훈,DBPIA,광주여자대학교 미용과학과
Dooil Kim,DBPIA,씨티이안 디자인사업부
김가은,DBPIA,과학기술정책연구원 혁신성장정책연구본부
임다현,DBPIA,연세대학교
최은미,DBPIA,한국표준협회
최정민,DBPIA,서울과학기술대학교 디자인학과
장한별,DBPIA,한동대학교 콘텐츠융합디자인학부
양인수,DBPIA,대전지방검찰청
강민성,DBPIA,한양대학교
권오성,DBPIA,연세대학교 인문예술대학 디자인예술학부
정선주,DBPIA,동강대학교 뷰티미용학과
오명원,DBPIA,중앙대 실내환경디자인
Kwangyun Wohn,DBPIA,카이스트 문화기술대학원
안병학,DBPIA,홍익대학교
서정호,DBPIA,한국교통대학교 디자인학과
한경식,DBPIA,아주대학교 컴퓨터공학과
정화연,DBPIA,국제대학교 패션디자인과
김정인,DBPIA,우리관리 주거문화연구소
김은화,DBPIA,서경대학교 대학원 미용예술학과
조규진,DBPIA,서울대학교 기계항공공학부
김일태,DBPIA,한국만화애니메이션학회
홍관선,DBPIA,동서대학교 디자인대학원 환경디자인학과
Seonhye Jeong,DBPIA,한국디자인학회
김현정,DBPIA,경성대학교 디자인학부
김현정,DBPIA,시공테크 전시문화기술연구소
서한석,DBPIA,동서대학교 디자인학과
임기호,DBPIA,한국가스공사 가스연구원 LNG기술연구센터
김영근,DBPIA,한동대학교 기계제어공학부
송윤섭,DBPIA,경기대진테크노파크 기술본부
은선덕,DBPIA,국립재활원
Kyu-Bok Lee,DBPIA,Kyungpook National University Department of Prosthodontics; School of Dentistry
우동주,DBPIA,한국생태환경건축학회
전유미,DBPIA,건국대학교 예술디자인대학 리빙디자인학과
정지원,DBPIA,동서대학교 디자인학
이인제,DBPIA,플로리다 대학교 도시계획학과
최훈,DBPIA,동의대학교 전자공학과
박민수,DBPIA,경희대학교
오동우,DBPIA,홍익대학교 영상대학원 인터랙션디자인
정건용,DBPIA,광주대학교 인테리어디자인학과
임호균,DBPIA,연세대학교 실내건축학과
정태종,DBPIA,대한건축학회
구지선,DBPIA,녹색기술센터 정책연구부
이재환,DBPIA,한양대학교 융합산업대학원 산업디자인
강태원,DBPIA,Kangwon National University Department of Mechanical & Biomedical Engineering
남미우,DBPIA,서경대학교 미용예술대학 Beauty Therapy & Make up학과
석재혁,DBPIA,Keimyung University
Chulan Kwak,DBPIA,Sangmyung University
김영인,DBPIA,연세대학교 생활디자인학과
김상규,DBPIA,서울과학기술대 디자인학과
김혜연,DBPIA,Ewha Womans University College of Art & Design
남미경,DBPIA,협성대학교 예술대학 제품디자인학과
전병호,DBPIA,Kongju National University
이민,DBPIA,국민대학교 조형대학 공간디자인학과
김준수,DBPIA,한남대학교 멀티미디어학부 미디어영상
정연찬,DBPIA,서울과학기술대학교 기계시스템디자인공학과
이민화,DBPIA,KCERN 문술미래전략대학원
김현준,DBPIA,강원대 건축학과
장미화,DBPIA,원광보건대학교 미용피부테라피과
한명흠,DBPIA,부천대학교 실내건축디자인학과
Jaeyoung Yun,DBPIA,홍익대학교 시각디자인학과
이지훈,DBPIA,홍익대학교 기계공학과
김은실,DBPIA,광주대학교 문화예술대학 뷰티미용학과
김민경,DBPIA,한동대학교 콘텐츠융합디자인학부
정원도,DBPIA,액센츄어
임혜순,DBPIA,중국연변대학교
Myeongseong Kim,DBPIA,한국디자인학회
오기대,DBPIA,한전 전력연구원
정채환,DBPIA,한국생산기술연구원 광에너지융합그룹
Younsook Shin,DBPIA,전남대학교 의류학과/생활과학연구소
임대진,DBPIA,숭실사이버대학교 인문예술학부 뷰티미용예술학과
김은주,DBPIA,한국전통문화전당
김영일,DBPIA,서울과학기술대학교 나노IT디자인융합대학원 디자인기술융합
정동환,DBPIA,동국대학교 영상문화콘텐츠연구원
이성근,DBPIA,Columbia University
정용진,DBPIA,청운대학교 융합기술경영학부
장닝,DBPIA,Pukyong National University 마린용합디자인학과
오상은,DBPIA,연세대학교 생활디자인학과
장혜진,DBPIA,서울여자대학교 시각정보디자인학과
이은실,DBPIA,서울과학기술대학교 시각디자인학과
김은정,DBPIA,전남대학교 의류학과
곽소나,DBPIA,이화여자대학교 Department of Industrial Design
김상권,DBPIA,계원예술대학교 산업디자인과
Joon-Hwan Kim,DBPIA,성결대학교 파이데이아학부
장선희,DBPIA,성신여자대학교 산업디자인과
권민지,DBPIA,서울기술연구원
우탁,DBPIA,경희대학교 예술디자인대학 디지털콘텐츠학과
안종숙,DBPIA,호서대학교 벤처전문대학원 벤처경영학과
조정형,DBPIA,부경대학교 산업디자인학과
Jintaek Im,DBPIA,한국국제대 무인항공학과
이현진,DBPIA,건양대 Dept. of Medical Space Design & Management
이현진,DBPIA,연세대학교
문재호,DBPIA,세명대학교 산업디자인학과
Seong Yeon Park,DBPIA,계명대학교 미래산업사용성평가센터
유영선,DBPIA,경희대학교 의상학과
송상민,DBPIA,홍익대학교 국제디자인전문대학원
이윤주,DBPIA,강원대학교
최율,DBPIA,Konyang University 의료공간디자인학과
박소희,DBPIA,중앙대학교 예술대학 디자인학부 산업디자인
성이용,DBPIA,Dong-A Univ. Dept. of Architecture
조영식,DBPIA,이화여대 디자인학부
태성하,DBPIA,선문대학교 글로벌지원팀
김홍균,DBPIA,한서대학교 영상애니메이션학과
임도연,DBPIA,한국외국어대학교 교양교직학부
류수훈,DBPIA,Kongju National University Dept. of Architecture
윤은경,DBPIA,홍익대학교 건축도시대학원 실내설계
玄仙令,DBPIA,경기대학교
최승호,DBPIA,서울과학기술대학교 나노IT디자인융합대학원
Donggyu Sim,DBPIA,Kwangwoon University
정태용,DBPIA,건국대학교 건축전문대학원 건축설계학과
김현주,DBPIA,서울미디어대학원대학교(SMIT) 뉴미디어학부
김현주,DBPIA,동양대학교 경영연구처
Changhoon Park,DBPIA,디자이니어스컴퍼니 융합디자인실
류은주,DBPIA,한서대학교 보건대학 피부미용화장품과학과
김용성,DBPIA,가천대학교 실내건축학과
이민아,DBPIA,인제대학교 디자인연구소
정성원,DBPIA,서울과학기술대학교 나노IT디자인융합대학원 디자인기술융합
김후성,DBPIA,홍익대학교 국제디자인전문대학원 제품디자인
Terry Dobson,DBPIA,Azusa Pacific University
곽대영,DBPIA,중앙대학교 예술대학 디자인학부 산업디자인
박수빈,DBPIA,부산대학교
최은진,DBPIA,연세대학교 아동가족학과
은창익,DBPIA,동양대학교 디자인학부
우종선,DBPIA,현대모비스
김보현,DBPIA,중앙대학교 예술대학 디자인 학부 산업디자인
강원석,DBPIA,안동대학교 컴퓨터교육과
강봉주,DBPIA,부산대학교 경제통상대학원
현은령,DBPIA,한양대학교 사범대학 응용미술교육과
김경선,DBPIA,고용노동부 미술대학 시각디자인
Hyunkyung Lee,DBPIA,Yonsei Univ. Dept. of Culture & Design Management
조혜수,DBPIA,연세대학교 생활디자인학과
김종진,DBPIA,건국대학교 건축전문대학원 실내건축설계학과
현지원,DBPIA,연세대학교 실내건축학과
임재필,DBPIA,청주대학교 경상대학 관광경영학과
유현정,DBPIA,이화여자대학교 Media Interaction Design
Soong-Geun Je,DBPIA,Lawrence Berkeley National Laboratory Center for X-ray Optics
박기현,DBPIA,계명대학교 컴퓨터공학부
정예진,DBPIA,서울여자대학교
이진구,DBPIA,한동대학교 콘텐츠융합디자인학부
Younghwan Pan,DBPIA,국민대학교 테크노디자인 전문대학원 경험디자인학과
Jinny Choi,DBPIA,아시아 퍼시픽 인터네셔널 스쿨
김문수,DBPIA,스마투스디지털경제연구원
유은,DBPIA,엔씨소프트
김정혜,DBPIA,서울과학기술대학교 디자인학과
김태영,DBPIA,Glotech Company Business Development Department
여선경,DBPIA,영남대학교 디자인미술대학원 생활제품디자인학과
최용훈,DBPIA,광운대학교 로봇학부
이인애,DBPIA,실로암시각장애인복지관
이주형,DBPIA,건국대학교 건축전문대학원 실내건축설계학과
조택연,DBPIA,Hongik University 미술대학 산업디자인
이정순,DBPIA,충남대학교 의류학과
박영호,DBPIA,협성대학교 인문사회대학 문예창작학과
김민정,DBPIA,성균관대학교 산업공학과
김민정,DBPIA,한양사이버대학교 디자인학부
양태석,DBPIA,한국체육대학교
조준동,DBPIA,성균관대학교 휴먼ICT융합학과
이원교,DBPIA,한국전력공사 전력연구원
Mahnwoo Kwon,DBPIA,경성대학교 디지털미디어학부
위은하,DBPIA,전남대학교 가정교육과
최원재,DBPIA,단국대학교 예술디자인대학 커뮤니케이션디자인과
정도희,DBPIA,연세대학교 일반대학원 물리치료학과
백진경,DBPIA,인제대학교 U디자인학과
Tore Terrasi,DBPIA,University of Texas at Arlington Art and Design
안세윤,DBPIA,국립한밭대학교 Department of Industrial Design
남지연,DBPIA,서울대학교 자동화시스템연구소 (ASRI)
Hyunsung Kim,DBPIA,Hanseo University International Graduate School of convergence Design
정형구,DBPIA,경희대학교 소프트웨어융합학과
김형신,DBPIA,서울대학교 치학 연구소
정병모,DBPIA,경주대학교
정미선,DBPIA,국민대학교 테크노디자인전문대학원 라이프스타일디자인학과
금희조,DBPIA,성균관대학교 신문방송학과
박미정,DBPIA,서울과학기술대학교 안경광학과
박윤진,DBPIA,고려대학교 국제스포츠학부
이현정,DBPIA,경희대학교 도시공간연구실
손정은,DBPIA,인제대학교 일반대학원 U디자인학과 시각디자인
Byung Yong Jeong,DBPIA,한성대학교 (Hansung University) 산업경영공학과
김준태,DBPIA,공주대학교 건축공학과
한광희,DBPIA,연세대학교 심리학과
정의태,DBPIA,인제대학교 멀티미디어학부
유승헌,DBPIA,고려대학교 디자인조형학부
김경주,DBPIA,홍익대학교 조형대학
오병근,DBPIA,연세대학교 디자인예술학부 시각디자인학
Sangho Kim,DBPIA,금오공과대학교 산업공학부
정욱환,DBPIA,한성대학교 융복합교육과정
이종욱,DBPIA,한국전통문화대학교 문화재관리학과
이승재,DBPIA,서울시립대학교 교통공학과
유우연,DBPIA,고려대학교 경영학과
윤지영,DBPIA,동서대학교 디자인학부 환경디자인
김세현,DBPIA,한국전시산업융합연구원
Semi Kim,DBPIA,Good Design Lab
정수경,DBPIA,인천가톨릭대학교 대학원 그리스도교미술학과 스테인드글라스
김성훈,DBPIA,한양대학교 디자인대학 엔터테인먼트디자인학과
윤갑근,DBPIA,조선대학교 디자인학부
이영은,DBPIA,서울과학기술대학교 산업디자인학과
채진미,DBPIA,한성대학교 글로벌 패션산업학부
김현선,DBPIA,홍익대학교 The International Design School for Advanced Studies
박주희,DBPIA,국민대학교 의상디자인학과
박은률,DBPIA,한국전시산업융합연구원
나인용,DBPIA,대구보건대학교
권지훈,DBPIA,Keimyung University 건축학
김지훈,DBPIA,특허청 상표디자인심사국
김소진,DBPIA,인하대학교 생활과학대학 의류디자인학과
정주영,DBPIA,한국기술교육대학교 디자인공학과
O Seong Kweon,DBPIA,Yonsei University Division of Design and Arts
김승범,DBPIA,홍익대학교 경영학과
Kim Hyun-joo,DBPIA,Dankook University
이해구,DBPIA,경성대학교 디자인학부 제품디자인
안성희,DBPIA,홍익대학교 산업공학과
임윤수,DBPIA,대구대학교 조형예술대학 현대미술
손예령,DBPIA,포스텍 기업시민연구소
유환조,DBPIA,포항공과대학교 컴퓨터공학과
이준환,DBPIA,서울대학교 언론정보학과
장영혜,DBPIA,동강대학교 뷰티미용학과
박신미,DBPIA,국립안동대학교 의류학과
이하나,DBPIA,인제대학교 U디자인학과
남경숙,DBPIA,한양대학교 실내건축디자인학과
유영문,DBPIA,Pukyoung National University LED-Marine Convergence Technology R&BD Center
박재연,DBPIA,조선대학교 미술대학 디자인학부
Soonhyun Baik,DBPIA,계명대학교 Industrial Design
이장범,DBPIA,선문대 건축사회환경학부
홍주표,DBPIA,한국기술교육대학교 디자인공학과
김경인,DBPIA,서원대학교 뷰티학과
임승재,DBPIA,경희대학교
이희성,DBPIA,서울과학기술대학교
김문영,DBPIA,계명대학교 패션마케팅학과
고순희,DBPIA,제주대학교 패션의류학과
민주식,DBPIA,영남대학교 대학원 미학미술사학과
김억,DBPIA,한국산업기술대학교 산업디자인학과
이현주,DBPIA,연세대학교 생활디자인학과
여희주,DBPIA,대진대학교 전자공학과
김명식,DBPIA,한국토지주택공사 토지주택연구원
엄경희,DBPIA,한양대학교 디자인대학 서피스·인테리어디자인학과
이성원,DBPIA,동의대학교 예술디자인체육대학 디자인조형학과
구양숙,DBPIA,경북대학교 의류학과
이진렬,DBPIA,Chosun University 창의공학디자인융합학과
김성우,DBPIA,국민대학교 테크노디자인대학원 경험디자인학과
신혜영,DBPIA,이화여자대학교 인간생활환경연구소
김호정,DBPIA,서울시립대학교 환경조각학과
이소연,DBPIA,중앙대학교 실내환경디자인
이연희,DBPIA,한양대학교 의류학과
조윤주,DBPIA,홍익대학교 국제디자인전문대학원 디지털미디어디자인
김건동,DBPIA,홍익대학교 디자인컨버전스학부
허정윤,DBPIA,국민대학교 자동차운송디자인학과
원유석,DBPIA,유즈브레인넷
백정훈,DBPIA,호서대학교 예체능대학 산업디자인학과
김신원,DBPIA,경희대학교 예술·디자인대학 환경조경디자인학과
이동우,DBPIA,홍익대학교 건축도시대학원 실내설계
Young Woo Park,DBPIA,UNIST 디자인-공학융합전문대학원
Seonghyeon An,DBPIA,Seoul National University
왕단,DBPIA,동서대학교 일반대학원
이창기,DBPIA,해동엔지니어링
류숙희,DBPIA,동양미래대학교 실내디자인학과
이병종,DBPIA,연세대학교 인문예술대학 디자인예술학부
이정욱,DBPIA,가천대학교 건축학과 실내건축
이덕훈,DBPIA,한남대학교 경영학과
김성준,DBPIA,Korea University of Technology and Education 디자인공학과
조연주,DBPIA,세종대학교 건축공학과
정보리,DBPIA,한양대학교 디자인대학 서피스 · 인테리어 디자인학과
박계수,DBPIA,한동대학교 콘텐츠융합디자인과
최병호,DBPIA,이노유엑스
Chi-Gyu Oh,DBPIA,충남대학교 디자인창의학과
김성범,DBPIA,고려대학교 산업경영공학과
김금란,DBPIA,송원대학교 휴먼산업대학 뷰티예술학과
조해진,DBPIA,가톨릭관동대학교 방송문화예술대학 미디어콘텐츠
정재윤,DBPIA,영남대학교 원예생명과학과
안드리아 비앙키,DBPIA,한국과학기술원 산업디자인학과
안소미,DBPIA,백석대학교 인테리어디자인학과
김욱선,DBPIA,중앙대학교 대학원 디자인학과 공간디자인
김정현,DBPIA,연세대학교 보건과학대학 작업치료학과
Ju Yeon Kim,DBPIA,성신여자대학교 융합보안학과
김진웅,DBPIA,경북대학교 국어국문학과
이지용,DBPIA,서울과학기술대학교 NID융합대학원 디자인기술융합
고영대,DBPIA,세종대학교 호텔관광경영학과
신화남,DBPIA,신화남뷰티연구소
이예진,DBPIA,한국기술교육대학교 디자인공학과
배지윤,DBPIA,건국대 실내디자인
박병철,DBPIA,전자부품연구원 전문원부
이영도,DBPIA,서울과학기술대학교 일반대학원 산업디자인학과
유지민,DBPIA,연세대학교
Hyeon-Jeong Suk,DBPIA,한국과학기술원 Color Lab.; Department of Industrial Design
문경자,DBPIA,계명대학교 간호학과
송만용,DBPIA,동서대학교 시각 커뮤니케이션 디자인학과
이문환,DBPIA,Korea Polytechnic University Department of Design
지정훈,DBPIA,광주대학교 문화예술대학 뷰티미용학과
신상문,DBPIA,동아대학교 산업경영공학과
홍정민,DBPIA,한양대학교
강석진,DBPIA,국립경상대 School of Architecture
Hee-Kyung Lim,DBPIA,서경대학교 미용예술학과
윤성우,DBPIA,Namseoul University Dept. of Emergency Medical Service
김유경,DBPIA,대구가톨릭대학교 디자인대학 패션디자인과
김수란,DBPIA,한양대학교 디자인대학 서피스 · 인테리어디자인학과
송지영,DBPIA,동의과학대학교 산업디자인과
박승민,DBPIA,고려대학교 디자인조형학부
이상은,DBPIA,상명대학교 디지털이미지학과
Hyunchul Ahn,DBPIA,국민대학교 비즈니스IT전문대학원
강효진,DBPIA,Hanyang University Graduate School of Technology and Innovation Management
임대희,DBPIA,단국대학교 문화예술학
KwanMyung Kim,DBPIA,UNIST 디자인-공학융합전문대학원
최정수,DBPIA,원광대학교 디자인학부 공간환경산업디자인과
김주성,DBPIA,신구대학교 공간디자인과 건축
문무성,DBPIA,근로복지공단
이지은,DBPIA,이화여자대학교 통역번역대학원
이지은,DBPIA,한국외국어대학교 식품영양학과
이지은,DBPIA,서울여자대학교
양승호,DBPIA,Inje University Department of Design Engineering; Design Institute
정영욱,DBPIA,한국과학기술원 산업디자인학과
제임스 정,DBPIA,월간마루
정다은,DBPIA,경희대학교 시각디자인과
천혜선,DBPIA,경민대학교 공간디자인과
Byung Tae Oh,DBPIA,한국항공대학교 항공전자정보공학부
인치호,DBPIA,고려대학교 디자인조형학부
인치호,DBPIA,Korea University; School of Art & Design School of Art & Design
夫伯,DBPIA,경희대학교 호텔관광대학 문화관광콘텐츠학과
권기형,DBPIA,서경대학교 미용예술학과
홍완수,DBPIA,상명대학교 외식영양학과
곽태기,DBPIA,세종대학교 패션디자인학과
신세연,DBPIA,순천대학교
양성용,DBPIA,한국디자인학회
Michel-Marie Bougard,DBPIA,한국디자인학회
이영심,DBPIA,제주국제대학교 유아교육과
SHI Yunfeng Project Promotion,DBPIA,현대건축사
채금석,DBPIA,숙명여자대학교 의류학과
김재호,DBPIA,부산대학교 영상정보협동과정&전자공학과
이해만,DBPIA,Daegu University 시각디자인학과
박만기,DBPIA,한국산업기술대학교
채승진,DBPIA,연세대학교 디자인예술학부
선섭희,DBPIA,홍익대학교 산업디자인학과
서정욱,DBPIA,한신대학교
성민용,DBPIA,서울과학기술대학교 기계·자동차공학과
조현진,DBPIA,계명대학교 패션마케팅학과
이명우,DBPIA,전북대학교 조경학과
김혁,DBPIA,연세대
김상균,DBPIA,명지대학교
김자경,DBPIA,인하공업전문대학교 실내건축과
이경호,DBPIA,서울대학교 전자공학과
김예슬,DBPIA,한국전통문화전당
박승기,DBPIA,한국전력공사
홍성일,DBPIA,경운대학교 안경광학과
Tek-Jin Nam,DBPIA,KAIST Dept. of Industrial Design
이종진,DBPIA,서울과학기술대학교 자동차공학과
김희균,DBPIA,한국디자인문화학회
유우종,DBPIA,건국대학교 커뮤니케이션디자인학과
류혜지,DBPIA,청운대학교 공간디자인학과
주미경,DBPIA,삼육대학교 아트앤디자인과
김영희,DBPIA,상명 대학교 대학원
김명수,DBPIA,부경대학교 Dept. Industrial design
정연자,DBPIA,건국대학교 바이오융합학부 뷰티화장품
노황우,DBPIA,한밭대학교 대학원 시각디자인학과
박기철,DBPIA,홍익대학교 기계시스템디자인공학과
Mina Son,DBPIA,Hanyang University
김숙연,DBPIA,홍익대학교 산업디자인학과
김지은,DBPIA,Yonsei University Center for Digital Society
김유선,DBPIA,삼육대학교 환경디자인원예학과
박종만,DBPIA,한국과학기술정보연구원 고경력과학기술인
고재윤,DBPIA,경희대학교 외식경영학과
윤희성,DBPIA,한국해양대학교 해양금융대학원
이정승,DBPIA,Hoseo University School of Business
Soo-Jin Park,DBPIA,인제대학교 멀티미디어학과
박지영,DBPIA,농촌진흥청 Dept. of Central Area Crop Science; National Institute of Crop Science
박치현,DBPIA,Kangwon National University Dept. of Medical Bigdata Convergence
이경재,DBPIA,전남대학교 IT기술전략연구단 모바일서비스전략연구팀
한정완,DBPIA,한양대학교 산업디자인학과
정경숙,DBPIA,대구대학교 실내건축디자인학과
송준환,DBPIA,일본야마구치국립대학 대학원창성과학연구과
임호,DBPIA,법무법인서울제일
Emmanuel L. M. Wolfs,DBPIA,Kookmin University Department of Industrial Design
최효식,DBPIA,한양여자대학교 인테리어디자인과
이효원,DBPIA,전남대학교 건축학부
배현숙,DBPIA,초당대학교
이형규,DBPIA,한양대학교 디자인대학 주얼리·패션디자인학과
박금란,DBPIA,서라벌대학교
권태일,DBPIA,고신대학교 보건환경학부
임일,DBPIA,연세대학교 경영대학
옥종호,DBPIA,서울과학기술대학교 건축학부
김현석,DBPIA,홍익대학교 시각디자인
조효룡,DBPIA,상명대학교 일반대학원 실내디자인
김향아,DBPIA,백석대학교 산업디자인과
최윤정,DBPIA,부산대학교 사회복지학과 BK21+ 재난복지전문인력 양성사업단
이지혜,DBPIA,한양대학교 소프트웨어융합대학 ICT융합학과
이상진,DBPIA,연세대학교 경영대학
